load,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos,Day of the Week_sin,Day of the Week_cos
86,1.0,6.123233995736766e-17,-0.743144825477394,0.6691306063588585,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
67,1.0,6.123233995736766e-17,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
73,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,1.0
83,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,0.0,1.0
104,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0
110,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,0.0,1.0
116,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,0.0,1.0
115,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,0.0,1.0
107,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0
105,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.0,1.0
109,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0
98,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.0,1.0
91,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,0.0,1.0
84,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,0.0,1.0
67,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,1.0
68,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
69,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
70,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
72,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
69,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
68,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
68,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
68,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
68,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
68,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
69,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
70,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
61,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
65,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
68,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
68,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
70,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
68,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
67,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
68,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
68,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
68,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
69,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
71,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
73,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
63,1.0,6.123233995736766e-17,-0.9945218953682734,0.10452846326765299,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
74,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
82,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
101,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
113,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
120,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
119,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
119,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
