,Temp Hourly,Clouds Hourly,Humidity Hourly,UVI Hourly,POP Hourly,Hourly Forecast UTC
398,40.03,100,94,0.0,0.61,2022-11-10 21:00:00-06:00
399,38.84,100,89,0.0,0.61,2022-11-10 22:00:00-06:00
400,36.1,100,86,0.0,0.54,2022-11-10 23:00:00-06:00
401,32.67,99,83,0.0,0.3,2022-11-11 00:00:00-06:00
402,30.11,32,82,0.0,0.32,2022-11-11 01:00:00-06:00
403,28.94,37,81,0.0,0.28,2022-11-11 02:00:00-06:00
404,28.13,37,80,0.0,0.25,2022-11-11 03:00:00-06:00
405,27.68,42,79,0.0,0.25,2022-11-11 04:00:00-06:00
406,27.55,45,78,0.0,0.21,2022-11-11 05:00:00-06:00
407,27.91,52,77,0.0,0.03,2022-11-11 06:00:00-06:00
408,26.24,87,83,0.0,0.12,2022-11-11 07:00:00-06:00
409,26.56,76,81,0.0,0.12,2022-11-11 08:00:00-06:00
410,27.59,66,77,0.21,0.16,2022-11-11 09:00:00-06:00
411,29.32,64,73,0.58,0.16,2022-11-11 10:00:00-06:00
412,31.05,64,69,0.87,0.2,2022-11-11 11:00:00-06:00
413,31.46,70,70,0.99,0.04,2022-11-11 12:00:00-06:00
414,32.09,100,72,0.74,0.04,2022-11-11 13:00:00-06:00
415,32.95,100,78,0.51,0.33,2022-11-11 14:00:00-06:00
416,33.33,100,82,0.26,0.33,2022-11-11 15:00:00-06:00
417,32.61,100,80,0.1,0.35,2022-11-11 16:00:00-06:00
418,32.2,100,73,0.0,0.28,2022-11-11 17:00:00-06:00
419,31.53,100,71,0.0,0.05,2022-11-11 18:00:00-06:00
420,31.03,100,72,0.0,0.05,2022-11-11 19:00:00-06:00
421,30.7,100,71,0.0,0.08,2022-11-11 20:00:00-06:00
422,30.29,100,72,0.0,0.08,2022-11-11 21:00:00-06:00
423,30.02,100,72,0.0,0.11,2022-11-11 22:00:00-06:00
424,29.64,100,72,0.0,0.11,2022-11-11 23:00:00-06:00
425,29.39,100,72,0.0,0.25,2022-11-12 00:00:00-06:00
426,29.21,100,72,0.0,0.28,2022-11-12 01:00:00-06:00
427,29.19,100,72,0.0,0.28,2022-11-12 02:00:00-06:00
428,29.03,100,71,0.0,0.28,2022-11-12 03:00:00-06:00
429,28.6,100,73,0.0,0.28,2022-11-12 04:00:00-06:00
430,28.02,100,75,0.0,0.33,2022-11-12 05:00:00-06:00
431,27.84,100,74,0.0,0.21,2022-11-12 06:00:00-06:00
432,27.45,100,79,0.0,0.21,2022-11-12 07:00:00-06:00
433,27.55,100,77,0.0,0.21,2022-11-12 08:00:00-06:00
434,27.77,100,74,0.3,0.21,2022-11-12 09:00:00-06:00
435,27.93,100,71,0.61,0.18,2022-11-12 10:00:00-06:00
436,28.13,100,68,0.92,0.18,2022-11-12 11:00:00-06:00
437,28.15,100,68,1.04,0.19,2022-11-12 12:00:00-06:00
438,28.36,100,67,0.89,0.19,2022-11-12 13:00:00-06:00
439,28.6,100,65,0.61,0.19,2022-11-12 14:00:00-06:00
440,29.17,100,62,0.31,0.15,2022-11-12 15:00:00-06:00
441,29.3,100,62,0.1,0.11,2022-11-12 16:00:00-06:00
442,29.12,100,64,0.0,0.11,2022-11-12 17:00:00-06:00
443,29.12,100,62,0.0,0.06,2022-11-12 18:00:00-06:00
444,28.9,100,61,0.0,0.06,2022-11-12 19:00:00-06:00
445,28.54,100,62,0.0,0.06,2022-11-12 20:00:00-06:00
446,28.24,100,63,0.0,0.06,2022-11-12 21:00:00-06:00
447,28.15,99,65,0.0,0.06,2022-11-12 22:00:00-06:00
448,28.08,99,67,0.0,0.06,2022-11-12 23:00:00-06:00
449,28.02,99,67,0.0,0.0,2022-11-13 00:00:00-06:00
450,27.97,100,68,0.0,0.0,2022-11-13 01:00:00-06:00
451,27.95,100,69,0.0,0.0,2022-11-13 02:00:00-06:00
452,27.77,100,71,0.0,0.06,2022-11-13 03:00:00-06:00
453,27.39,99,71,0.0,0.08,2022-11-13 04:00:00-06:00
454,26.91,97,72,0.0,0.08,2022-11-13 05:00:00-06:00
455,26.51,95,72,0.0,0.05,2022-11-13 06:00:00-06:00
456,26.02,96,74,0.0,0.09,2022-11-13 07:00:00-06:00
457,26.24,94,72,0.0,0.09,2022-11-13 08:00:00-06:00
458,26.92,94,69,0.37,0.09,2022-11-13 09:00:00-06:00
459,27.68,94,64,0.72,0.12,2022-11-13 10:00:00-06:00
460,28.6,94,60,1.09,0.09,2022-11-13 11:00:00-06:00
461,28.98,95,59,1.25,0.0,2022-11-13 12:00:00-06:00
462,29.01,100,59,1.05,0.0,2022-11-13 13:00:00-06:00
463,28.8,100,61,0.72,0.0,2022-11-13 14:00:00-06:00
464,28.53,100,62,0.37,0.0,2022-11-13 15:00:00-06:00
465,28.35,100,62,0.1,0.0,2022-11-13 16:00:00-06:00
466,28.09,100,63,0.0,0.0,2022-11-13 17:00:00-06:00
467,28.29,100,62,0.0,0.0,2022-11-13 18:00:00-06:00
468,28.38,100,62,0.0,0.0,2022-11-13 19:00:00-06:00
469,28.51,100,61,0.0,0.0,2022-11-13 20:00:00-06:00
470,28.65,100,61,0.0,0.0,2022-11-13 21:00:00-06:00
471,28.62,100,62,0.0,0.0,2022-11-13 22:00:00-06:00
472,28.67,100,63,0.0,0.0,2022-11-13 23:00:00-06:00
473,28.62,100,65,0.0,0.0,2022-11-14 00:00:00-06:00
474,28.38,100,68,0.0,0.0,2022-11-14 01:00:00-06:00
475,28.0,100,69,0.0,0.0,2022-11-14 02:00:00-06:00
476,27.7,100,70,0.0,0.0,2022-11-14 03:00:00-06:00
477,27.75,100,69,0.0,0.0,2022-11-14 04:00:00-06:00
478,28.08,100,68,0.0,0.05,2022-11-14 05:00:00-06:00
479,28.35,100,66,0.0,0.23,2022-11-14 06:00:00-06:00
480,25.09,80,83,0.0,0.14,2022-11-14 07:00:00-06:00
481,25.93,85,80,0.0,0.11,2022-11-14 08:00:00-06:00
482,26.38,90,82,0.2,0.24,2022-11-14 09:00:00-06:00
483,26.87,95,88,0.42,0.4,2022-11-14 10:00:00-06:00
484,27.97,100,89,0.63,0.44,2022-11-14 11:00:00-06:00
485,28.36,100,89,0.71,0.76,2022-11-14 12:00:00-06:00
486,28.69,100,90,0.66,0.82,2022-11-14 13:00:00-06:00
487,28.9,100,89,0.45,0.9,2022-11-14 14:00:00-06:00
488,28.81,100,89,0.23,0.9,2022-11-14 15:00:00-06:00
489,28.56,100,89,0.07,0.89,2022-11-14 16:00:00-06:00
490,28.36,100,89,0.0,0.89,2022-11-14 17:00:00-06:00
491,28.58,100,87,0.0,0.31,2022-11-14 18:00:00-06:00
492,28.72,95,83,0.0,0.3,2022-11-14 19:00:00-06:00
493,28.89,95,80,0.0,0.3,2022-11-14 20:00:00-06:00
494,28.62,92,79,0.0,0.31,2022-11-14 21:00:00-06:00
495,29.14,94,80,0.0,0.24,2022-11-14 22:00:00-06:00
496,29.01,95,81,0.0,0.25,2022-11-14 23:00:00-06:00
497,28.9,96,80,0.0,0.06,2022-11-15 00:00:00-06:00
498,28.67,100,80,0.0,0.05,2022-11-15 01:00:00-06:00
499,28.85,100,83,0.0,0.29,2022-11-15 02:00:00-06:00
500,28.45,100,90,0.0,0.18,2022-11-15 03:00:00-06:00
501,28.44,100,87,0.0,0.18,2022-11-15 04:00:00-06:00
502,28.8,100,84,0.0,0.17,2022-11-15 05:00:00-06:00
503,28.87,100,84,0.0,0.11,2022-11-15 06:00:00-06:00
504,30.27,100,87,0.0,0.14,2022-11-15 07:00:00-06:00
505,30.61,100,87,0.0,0.38,2022-11-15 08:00:00-06:00
506,31.15,100,88,0.26,0.22,2022-11-15 09:00:00-06:00
507,31.75,100,90,0.53,0.22,2022-11-15 10:00:00-06:00
508,32.94,100,87,0.8,0.2,2022-11-15 11:00:00-06:00
509,33.48,100,85,0.91,0.46,2022-11-15 12:00:00-06:00
510,33.76,100,85,0.77,0.5,2022-11-15 13:00:00-06:00
511,33.85,100,89,0.53,0.56,2022-11-15 14:00:00-06:00
512,33.87,100,92,0.26,0.53,2022-11-15 15:00:00-06:00
513,34.0,100,91,0.07,0.53,2022-11-15 16:00:00-06:00
514,34.2,100,89,0.0,0.58,2022-11-15 17:00:00-06:00
515,34.05,100,92,0.0,0.62,2022-11-15 18:00:00-06:00
516,33.84,100,94,0.0,0.63,2022-11-15 19:00:00-06:00
517,34.05,100,87,0.0,0.67,2022-11-15 20:00:00-06:00
518,34.32,100,81,0.0,0.64,2022-11-15 21:00:00-06:00
519,33.66,100,83,0.0,0.6,2022-11-15 22:00:00-06:00
520,33.08,100,86,0.0,0.59,2022-11-15 23:00:00-06:00
521,32.36,100,88,0.0,0.51,2022-11-16 00:00:00-06:00
522,31.84,100,93,0.0,0.51,2022-11-16 01:00:00-06:00
523,31.98,100,94,0.0,0.48,2022-11-16 02:00:00-06:00
524,32.52,100,88,0.0,0.45,2022-11-16 03:00:00-06:00
525,33.17,100,82,0.0,0.45,2022-11-16 04:00:00-06:00
526,33.39,100,79,0.0,0.45,2022-11-16 05:00:00-06:00
527,33.06,100,77,0.0,0.03,2022-11-16 06:00:00-06:00
528,32.16,100,91,0.0,0.46,2022-11-16 07:00:00-06:00
529,32.5,100,88,0.0,0.42,2022-11-16 08:00:00-06:00
530,32.65,100,83,0.0,0.12,2022-11-16 09:00:00-06:00
531,32.61,100,80,0.0,0.12,2022-11-16 10:00:00-06:00
532,32.63,100,81,0.0,0.4,2022-11-16 11:00:00-06:00
533,32.34,100,88,0.21,0.24,2022-11-16 12:00:00-06:00
534,32.68,100,86,0.43,0.24,2022-11-16 13:00:00-06:00
535,32.81,100,85,0.64,0.28,2022-11-16 14:00:00-06:00
536,32.52,100,87,0.74,0.47,2022-11-16 15:00:00-06:00
537,32.5,100,87,0.63,0.5,2022-11-16 16:00:00-06:00
538,32.41,100,89,0.43,0.56,2022-11-16 17:00:00-06:00
539,32.23,100,92,0.21,0.59,2022-11-16 18:00:00-06:00
540,32.11,100,95,0.0,0.7,2022-11-16 19:00:00-06:00
541,31.86,100,96,0.0,0.74,2022-11-16 20:00:00-06:00
542,31.64,100,95,0.0,0.94,2022-11-16 21:00:00-06:00
543,31.75,100,90,0.0,0.94,2022-11-16 22:00:00-06:00
544,31.64,100,89,0.0,0.86,2022-11-16 23:00:00-06:00
545,31.44,100,90,0.0,0.86,2022-11-17 00:00:00-06:00
546,30.85,100,93,0.0,0.9,2022-11-17 01:00:00-06:00
547,30.47,100,94,0.0,0.9,2022-11-17 02:00:00-06:00
548,29.71,100,94,0.0,0.65,2022-11-17 03:00:00-06:00
549,28.98,100,92,0.0,0.58,2022-11-17 04:00:00-06:00
550,28.22,100,91,0.0,0.58,2022-11-17 05:00:00-06:00
551,27.3,100,91,0.0,0.54,2022-11-17 06:00:00-06:00
552,31.98,100,90,0.0,0.42,2022-11-16 07:00:00-06:00
553,32.23,100,86,0.0,0.12,2022-11-16 08:00:00-06:00
554,32.32,100,83,0.0,0.12,2022-11-16 09:00:00-06:00
555,32.43,100,83,0.0,0.4,2022-11-16 10:00:00-06:00
556,32.34,100,88,0.21,0.24,2022-11-16 11:00:00-06:00
557,32.68,100,86,0.43,0.24,2022-11-16 12:00:00-06:00
558,32.81,100,85,0.64,0.28,2022-11-16 13:00:00-06:00
559,32.52,100,87,0.74,0.47,2022-11-16 14:00:00-06:00
560,32.5,100,87,0.63,0.5,2022-11-16 15:00:00-06:00
561,32.41,100,89,0.43,0.56,2022-11-16 16:00:00-06:00
562,32.23,100,92,0.21,0.59,2022-11-16 17:00:00-06:00
563,32.11,100,95,0.0,0.7,2022-11-16 18:00:00-06:00
564,31.86,100,96,0.0,0.74,2022-11-16 19:00:00-06:00
565,31.64,100,95,0.0,0.94,2022-11-16 20:00:00-06:00
566,31.75,100,90,0.0,0.94,2022-11-16 21:00:00-06:00
567,31.64,100,89,0.0,0.86,2022-11-16 22:00:00-06:00
568,31.44,100,90,0.0,0.86,2022-11-16 23:00:00-06:00
569,30.85,100,93,0.0,0.9,2022-11-17 00:00:00-06:00
570,30.47,100,94,0.0,0.9,2022-11-17 01:00:00-06:00
571,29.71,100,94,0.0,0.65,2022-11-17 02:00:00-06:00
572,28.98,100,92,0.0,0.58,2022-11-17 03:00:00-06:00
573,28.22,100,91,0.0,0.58,2022-11-17 04:00:00-06:00
574,27.3,100,91,0.0,0.54,2022-11-17 05:00:00-06:00
575,26.64,100,90,0.0,0.5,2022-11-17 06:00:00-06:00
576,31.95,100,90,0.0,0.12,2022-11-16 07:00:00-06:00
577,32.11,100,87,0.0,0.12,2022-11-16 08:00:00-06:00
578,32.23,100,86,0.0,0.4,2022-11-16 09:00:00-06:00
579,32.2,100,89,0.21,0.24,2022-11-16 10:00:00-06:00
580,32.68,100,86,0.43,0.24,2022-11-16 11:00:00-06:00
581,32.81,100,85,0.64,0.28,2022-11-16 12:00:00-06:00
582,32.52,100,87,0.74,0.47,2022-11-16 13:00:00-06:00
583,32.5,100,87,0.63,0.5,2022-11-16 14:00:00-06:00
584,32.41,100,89,0.43,0.56,2022-11-16 15:00:00-06:00
585,32.23,100,92,0.21,0.59,2022-11-16 16:00:00-06:00
586,32.11,100,95,0.0,0.7,2022-11-16 17:00:00-06:00
587,31.86,100,96,0.0,0.74,2022-11-16 18:00:00-06:00
588,31.64,100,95,0.0,0.94,2022-11-16 19:00:00-06:00
589,31.75,100,90,0.0,0.94,2022-11-16 20:00:00-06:00
590,31.64,100,89,0.0,0.86,2022-11-16 21:00:00-06:00
591,31.44,100,90,0.0,0.86,2022-11-16 22:00:00-06:00
592,30.85,100,93,0.0,0.9,2022-11-16 23:00:00-06:00
593,30.47,100,94,0.0,0.9,2022-11-17 00:00:00-06:00
594,29.71,100,94,0.0,0.65,2022-11-17 01:00:00-06:00
595,28.98,100,92,0.0,0.58,2022-11-17 02:00:00-06:00
596,28.22,100,91,0.0,0.58,2022-11-17 03:00:00-06:00
597,27.3,100,91,0.0,0.54,2022-11-17 04:00:00-06:00
598,26.64,100,90,0.0,0.5,2022-11-17 05:00:00-06:00
599,26.15,100,87,0.0,0.5,2022-11-17 06:00:00-06:00
600,30.94,100,92,0.0,0.12,2022-11-16 07:00:00-06:00
601,31.33,100,90,0.0,0.4,2022-11-16 08:00:00-06:00
602,31.59,100,91,0.21,0.24,2022-11-16 09:00:00-06:00
603,32.23,100,88,0.43,0.24,2022-11-16 10:00:00-06:00
604,32.81,100,85,0.64,0.28,2022-11-16 11:00:00-06:00
605,32.52,100,87,0.74,0.47,2022-11-16 12:00:00-06:00
606,32.5,100,87,0.63,0.5,2022-11-16 13:00:00-06:00
607,32.41,100,89,0.43,0.56,2022-11-16 14:00:00-06:00
608,32.23,100,92,0.21,0.59,2022-11-16 15:00:00-06:00
609,32.11,100,95,0.0,0.7,2022-11-16 16:00:00-06:00
610,31.86,100,96,0.0,0.74,2022-11-16 17:00:00-06:00
611,31.64,100,95,0.0,0.94,2022-11-16 18:00:00-06:00
612,31.75,100,90,0.0,0.94,2022-11-16 19:00:00-06:00
613,31.64,100,89,0.0,0.86,2022-11-16 20:00:00-06:00
614,31.44,100,90,0.0,0.86,2022-11-16 21:00:00-06:00
615,30.85,100,93,0.0,0.9,2022-11-16 22:00:00-06:00
616,30.47,100,94,0.0,0.9,2022-11-16 23:00:00-06:00
617,29.71,100,94,0.0,0.65,2022-11-17 00:00:00-06:00
618,28.98,100,92,0.0,0.58,2022-11-17 01:00:00-06:00
619,28.22,100,91,0.0,0.58,2022-11-17 02:00:00-06:00
620,27.3,100,91,0.0,0.54,2022-11-17 03:00:00-06:00
621,26.64,100,90,0.0,0.5,2022-11-17 04:00:00-06:00
622,26.15,100,87,0.0,0.5,2022-11-17 05:00:00-06:00
623,25.68,100,85,0.0,0.23,2022-11-17 06:00:00-06:00
624,21.63,100,84,0.0,0.17,2022-11-18 07:00:00-06:00
625,21.52,100,81,0.0,0.13,2022-11-18 08:00:00-06:00
626,21.49,100,78,0.21,0.1,2022-11-18 09:00:00-06:00
627,21.69,100,76,0.42,0.1,2022-11-18 10:00:00-06:00
628,22.08,100,75,0.63,0.1,2022-11-18 11:00:00-06:00
629,22.77,100,74,0.72,0.0,2022-11-18 12:00:00-06:00
630,22.89,100,73,0.59,0.0,2022-11-18 13:00:00-06:00
631,22.73,100,73,0.41,0.0,2022-11-18 14:00:00-06:00
632,22.21,100,73,0.21,0.0,2022-11-18 15:00:00-06:00
633,21.06,100,74,0.0,0.0,2022-11-18 16:00:00-06:00
634,20.39,100,77,0.0,0.0,2022-11-18 17:00:00-06:00
635,19.11,100,79,0.0,0.0,2022-11-18 18:00:00-06:00
636,17.4,100,80,0.0,0.0,2022-11-18 19:00:00-06:00
637,16.21,100,80,0.0,0.0,2022-11-18 20:00:00-06:00
638,15.75,100,86,0.0,0.31,2022-11-18 21:00:00-06:00
639,16.2,100,88,0.0,0.23,2022-11-18 22:00:00-06:00
640,16.59,100,88,0.0,0.3,2022-11-18 23:00:00-06:00
641,17.2,100,86,0.0,0.47,2022-11-19 00:00:00-06:00
642,17.73,100,86,0.0,0.51,2022-11-19 01:00:00-06:00
643,18.16,100,86,0.0,0.6,2022-11-19 02:00:00-06:00
644,18.55,100,87,0.0,0.62,2022-11-19 03:00:00-06:00
645,19.44,100,88,0.0,0.61,2022-11-19 04:00:00-06:00
646,20.64,100,85,0.0,0.57,2022-11-19 05:00:00-06:00
647,21.24,100,86,0.0,0.55,2022-11-19 06:00:00-06:00
648,19.62,100,73,0.0,0.6,2022-11-19 07:00:00-06:00
649,19.99,100,73,0.0,0.57,2022-11-19 08:00:00-06:00
650,19.56,100,75,0.23,0.53,2022-11-19 09:00:00-06:00
651,19.08,100,74,0.48,0.53,2022-11-19 10:00:00-06:00
652,18.48,100,72,0.72,0.53,2022-11-19 11:00:00-06:00
653,17.78,100,73,0.83,0.15,2022-11-19 12:00:00-06:00
654,17.4,100,73,0.84,0.15,2022-11-19 13:00:00-06:00
655,17.47,100,72,0.59,0.12,2022-11-19 14:00:00-06:00
656,17.49,100,72,0.29,0.12,2022-11-19 15:00:00-06:00
657,17.2,100,71,0.0,0.12,2022-11-19 16:00:00-06:00
658,16.68,100,71,0.0,0.12,2022-11-19 17:00:00-06:00
659,16.3,100,71,0.0,0.05,2022-11-19 18:00:00-06:00
660,15.98,100,72,0.0,0.05,2022-11-19 19:00:00-06:00
661,15.28,100,74,0.0,0.05,2022-11-19 20:00:00-06:00
662,14.47,100,75,0.0,0.05,2022-11-19 21:00:00-06:00
663,14.09,100,77,0.0,0.02,2022-11-19 22:00:00-06:00
664,13.84,100,78,0.0,0.0,2022-11-19 23:00:00-06:00
665,13.8,100,79,0.0,0.0,2022-11-20 00:00:00-06:00
666,13.73,100,81,0.0,0.0,2022-11-20 01:00:00-06:00
667,13.17,100,83,0.0,0.0,2022-11-20 02:00:00-06:00
668,11.97,99,87,0.0,0.0,2022-11-20 03:00:00-06:00
669,10.9,97,88,0.0,0.0,2022-11-20 04:00:00-06:00
670,10.85,96,85,0.0,0.0,2022-11-20 05:00:00-06:00
671,11.35,96,82,0.0,0.0,2022-11-20 06:00:00-06:00
672,10.09,50,78,0.0,0.0,2022-11-20 07:00:00-06:00
673,11.21,60,80,0.0,0.0,2022-11-20 08:00:00-06:00
674,13.26,71,82,0.22,0.0,2022-11-20 09:00:00-06:00
675,16.52,82,82,0.57,0.0,2022-11-20 10:00:00-06:00
676,21.27,94,80,0.85,0.0,2022-11-20 11:00:00-06:00
677,24.17,95,77,0.99,0.0,2022-11-20 12:00:00-06:00
678,26.35,100,73,1.02,0.0,2022-11-20 13:00:00-06:00
679,28.08,96,71,0.7,0.0,2022-11-20 14:00:00-06:00
680,28.69,82,72,0.34,0.0,2022-11-20 15:00:00-06:00
681,28.09,72,75,0.0,0.0,2022-11-20 16:00:00-06:00
682,26.94,69,79,0.0,0.0,2022-11-20 17:00:00-06:00
683,26.58,74,82,0.0,0.0,2022-11-20 18:00:00-06:00
684,26.51,100,82,0.0,0.0,2022-11-20 19:00:00-06:00
685,26.58,100,81,0.0,0.0,2022-11-20 20:00:00-06:00
686,26.74,100,81,0.0,0.0,2022-11-20 21:00:00-06:00
687,26.96,100,82,0.0,0.0,2022-11-20 22:00:00-06:00
688,27.18,100,83,0.0,0.0,2022-11-20 23:00:00-06:00
689,27.32,100,82,0.0,0.0,2022-11-21 00:00:00-06:00
690,27.34,100,80,0.0,0.0,2022-11-21 01:00:00-06:00
691,26.91,100,79,0.0,0.0,2022-11-21 02:00:00-06:00
692,26.58,99,78,0.0,0.0,2022-11-21 03:00:00-06:00
693,26.4,96,78,0.0,0.0,2022-11-21 04:00:00-06:00
694,26.22,88,77,0.0,0.0,2022-11-21 05:00:00-06:00
695,26.13,75,78,0.0,0.0,2022-11-21 06:00:00-06:00
696,24.89,4,78,0.0,0.0,2022-11-21 07:00:00-06:00
697,25.32,10,78,0.0,0.0,2022-11-21 08:00:00-06:00
698,26.44,22,78,0.3,0.0,2022-11-21 09:00:00-06:00
699,27.64,39,75,0.64,0.0,2022-11-21 10:00:00-06:00
700,28.98,57,73,0.97,0.0,2022-11-21 11:00:00-06:00
701,29.46,60,71,1.13,0.0,2022-11-21 12:00:00-06:00
702,29.88,52,70,1.03,0.0,2022-11-21 13:00:00-06:00
703,30.24,42,68,0.71,0.0,2022-11-21 14:00:00-06:00
704,30.34,37,68,0.34,0.0,2022-11-21 15:00:00-06:00
705,28.76,35,72,0.0,0.0,2022-11-21 16:00:00-06:00
706,26.85,35,73,0.0,0.0,2022-11-21 17:00:00-06:00
707,26.08,35,75,0.0,0.0,2022-11-21 18:00:00-06:00
708,25.88,99,76,0.0,0.0,2022-11-21 19:00:00-06:00
709,24.8,88,78,0.0,0.0,2022-11-21 20:00:00-06:00
710,24.37,90,80,0.0,0.0,2022-11-21 21:00:00-06:00
711,24.21,82,82,0.0,0.0,2022-11-21 22:00:00-06:00
712,24.33,86,83,0.0,0.0,2022-11-21 23:00:00-06:00
713,24.58,88,83,0.0,0.0,2022-11-22 00:00:00-06:00
714,25.27,100,83,0.0,0.0,2022-11-22 01:00:00-06:00
715,25.41,100,83,0.0,0.0,2022-11-22 02:00:00-06:00
716,25.72,100,84,0.0,0.0,2022-11-22 03:00:00-06:00
717,25.92,100,84,0.0,0.0,2022-11-22 04:00:00-06:00
718,26.28,100,85,0.0,0.01,2022-11-22 05:00:00-06:00
719,26.46,100,85,0.0,0.44,2022-11-22 06:00:00-06:00
720,24.37,100,82,0.0,0.03,2022-11-22 07:00:00-06:00
721,25.03,100,83,0.0,0.03,2022-11-22 08:00:00-06:00
722,25.88,100,84,0.13,0.37,2022-11-22 09:00:00-06:00
723,26.78,100,89,0.29,0.45,2022-11-22 10:00:00-06:00
724,29.01,100,87,0.44,0.44,2022-11-22 11:00:00-06:00
725,31.48,100,77,0.51,0.01,2022-11-22 12:00:00-06:00
726,33.08,76,72,0.85,0.0,2022-11-22 13:00:00-06:00
727,34.14,48,72,0.59,0.0,2022-11-22 14:00:00-06:00
728,34.41,42,74,0.28,0.0,2022-11-22 15:00:00-06:00
729,33.37,34,77,0.0,0.0,2022-11-22 16:00:00-06:00
730,31.77,44,81,0.0,0.0,2022-11-22 17:00:00-06:00
731,31.14,53,83,0.0,0.0,2022-11-22 18:00:00-06:00
732,30.43,65,85,0.0,0.0,2022-11-22 19:00:00-06:00
733,29.44,42,87,0.0,0.0,2022-11-22 20:00:00-06:00
734,28.87,34,88,0.0,0.0,2022-11-22 21:00:00-06:00
735,28.36,31,89,0.0,0.0,2022-11-22 22:00:00-06:00
736,27.95,31,89,0.0,0.0,2022-11-22 23:00:00-06:00
737,27.66,31,89,0.0,0.0,2022-11-23 00:00:00-06:00
738,27.43,37,89,0.0,0.0,2022-11-23 01:00:00-06:00
739,27.16,36,88,0.0,0.0,2022-11-23 02:00:00-06:00
740,26.92,35,88,0.0,0.0,2022-11-23 03:00:00-06:00
741,26.94,37,88,0.0,0.0,2022-11-23 04:00:00-06:00
742,26.89,34,87,0.0,0.0,2022-11-23 05:00:00-06:00
743,26.91,33,87,0.0,0.0,2022-11-23 06:00:00-06:00
744,22.39,5,89,0.0,0.0,2022-11-23 07:00:00-06:00
745,23.9,9,88,0.0,0.0,2022-11-23 08:00:00-06:00
746,26.65,11,84,0.29,0.0,2022-11-23 09:00:00-06:00
747,30.43,13,78,0.68,0.0,2022-11-23 10:00:00-06:00
748,34.92,16,74,1.04,0.0,2022-11-23 11:00:00-06:00
749,36.84,18,73,1.23,0.0,2022-11-23 12:00:00-06:00
750,38.19,24,73,1.1,0.0,2022-11-23 13:00:00-06:00
751,38.89,19,75,0.75,0.0,2022-11-23 14:00:00-06:00
752,38.71,16,80,0.35,0.0,2022-11-23 15:00:00-06:00
753,37.47,14,81,0.0,0.0,2022-11-23 16:00:00-06:00
754,36.25,13,83,0.0,0.0,2022-11-23 17:00:00-06:00
755,35.26,12,85,0.0,0.0,2022-11-23 18:00:00-06:00
756,34.05,9,86,0.0,0.0,2022-11-23 19:00:00-06:00
757,33.1,6,85,0.0,0.0,2022-11-23 20:00:00-06:00
758,32.38,5,84,0.0,0.0,2022-11-23 21:00:00-06:00
759,32.02,4,83,0.0,0.0,2022-11-23 22:00:00-06:00
760,31.93,4,83,0.0,0.0,2022-11-23 23:00:00-06:00
761,32.14,18,85,0.0,0.0,2022-11-24 00:00:00-06:00
762,32.49,100,87,0.0,0.0,2022-11-24 01:00:00-06:00
763,33.1,100,88,0.0,0.0,2022-11-24 02:00:00-06:00
764,33.84,100,90,0.0,0.0,2022-11-24 03:00:00-06:00
765,33.8,100,92,0.0,0.0,2022-11-24 04:00:00-06:00
766,34.07,100,93,0.0,0.0,2022-11-24 05:00:00-06:00
767,33.57,99,93,0.0,0.0,2022-11-24 06:00:00-06:00
768,34.21,4,92,0.0,0.0,2022-11-24 07:00:00-06:00
769,34.36,18,93,0.0,0.0,2022-11-24 08:00:00-06:00
770,35.26,38,92,0.25,0.0,2022-11-24 09:00:00-06:00
771,36.63,58,91,0.42,0.0,2022-11-24 10:00:00-06:00
772,37.94,78,88,0.64,0.0,2022-11-24 11:00:00-06:00
773,37.89,81,84,0.75,0.2,2022-11-24 12:00:00-06:00
774,37.51,100,80,0.63,0.44,2022-11-24 13:00:00-06:00
775,35.87,100,92,0.43,0.49,2022-11-24 14:00:00-06:00
776,36.18,100,95,0.21,0.37,2022-11-24 15:00:00-06:00
777,37.83,96,88,0.0,0.22,2022-11-24 16:00:00-06:00
778,37.49,80,86,0.0,0.17,2022-11-24 17:00:00-06:00
779,36.95,68,84,0.0,0.0,2022-11-24 18:00:00-06:00
780,36.41,5,83,0.0,0.0,2022-11-24 19:00:00-06:00
781,36.1,8,82,0.0,0.0,2022-11-24 20:00:00-06:00
782,35.76,24,81,0.0,0.0,2022-11-24 21:00:00-06:00
783,35.4,40,81,0.0,0.0,2022-11-24 22:00:00-06:00
784,34.77,48,82,0.0,0.0,2022-11-24 23:00:00-06:00
785,34.2,44,80,0.0,0.0,2022-11-25 00:00:00-06:00
786,33.89,84,79,0.0,0.0,2022-11-25 01:00:00-06:00
787,33.48,88,79,0.0,0.0,2022-11-25 02:00:00-06:00
788,32.81,81,80,0.0,0.0,2022-11-25 03:00:00-06:00
789,32.43,75,81,0.0,0.0,2022-11-25 04:00:00-06:00
790,32.13,67,81,0.0,0.0,2022-11-25 05:00:00-06:00
791,31.73,58,82,0.0,0.0,2022-11-25 06:00:00-06:00
792,31.68,2,83,0.0,0.0,2022-11-25 07:00:00-06:00
793,31.77,4,82,0.0,0.0,2022-11-25 08:00:00-06:00
794,32.49,11,81,0.28,0.0,2022-11-25 09:00:00-06:00
795,34.34,21,77,0.67,0.0,2022-11-25 10:00:00-06:00
