,Date & Time,Production Difference,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos
3293,2023-03-17 10:00:00,1.0,100.0,0.0,-30.0,-95.0,50.0,-87.0
3294,2023-03-17 11:00:00,1.0,100.0,0.0,-30.0,-95.0,26.0,-97.0
3295,2023-03-17 12:00:00,1.0,100.0,0.0,-30.0,-95.0,0.0,-100.0
3296,2023-03-17 13:00:00,1.0,100.0,0.0,-30.0,-95.0,-26.0,-97.0
3297,2023-03-17 14:00:00,1.0,100.0,0.0,-30.0,-95.0,-50.0,-87.0
3298,2023-03-17 15:00:00,1.0,100.0,0.0,-30.0,-95.0,-71.0,-71.0
3299,2023-03-17 16:00:00,1.0,100.0,0.0,-30.0,-95.0,-87.0,-50.0
3342,2023-03-19 11:00:00,1.0,100.0,0.0,-65.0,-76.0,26.0,-97.0
3343,2023-03-19 12:00:00,2.0,100.0,0.0,-65.0,-76.0,0.0,-100.0
3344,2023-03-19 13:00:00,8.0,100.0,0.0,-65.0,-76.0,-26.0,-97.0
3345,2023-03-19 14:00:00,15.0,100.0,0.0,-65.0,-76.0,-50.0,-87.0
3346,2023-03-19 15:00:00,22.0,100.0,0.0,-65.0,-76.0,-71.0,-71.0
3347,2023-03-19 16:00:00,19.0,100.0,0.0,-65.0,-76.0,-87.0,-50.0
3348,2023-03-19 17:00:00,11.0,100.0,0.0,-65.0,-76.0,-97.0,-26.0
3349,2023-03-19 18:00:00,3.0,100.0,0.0,-65.0,-76.0,-100.0,-0.0
3350,2023-03-19 19:00:00,1.0,100.0,0.0,-65.0,-76.0,-97.0,26.0
3363,2023-03-20 08:00:00,1.0,100.0,0.0,-79.0,-61.0,87.0,-50.0
3364,2023-03-20 09:00:00,4.0,100.0,0.0,-79.0,-61.0,71.0,-71.0
3365,2023-03-20 10:00:00,8.0,100.0,0.0,-79.0,-61.0,50.0,-87.0
3366,2023-03-20 11:00:00,14.0,100.0,0.0,-79.0,-61.0,26.0,-97.0
3367,2023-03-20 12:00:00,19.0,100.0,0.0,-79.0,-61.0,0.0,-100.0
3368,2023-03-20 13:00:00,21.0,100.0,0.0,-79.0,-61.0,-26.0,-97.0
3369,2023-03-20 14:00:00,12.0,100.0,0.0,-79.0,-61.0,-50.0,-87.0
3370,2023-03-20 15:00:00,11.0,100.0,0.0,-79.0,-61.0,-71.0,-71.0
3371,2023-03-20 16:00:00,16.0,100.0,0.0,-79.0,-61.0,-87.0,-50.0
3372,2023-03-20 17:00:00,9.0,100.0,0.0,-79.0,-61.0,-97.0,-26.0
3373,2023-03-20 18:00:00,5.0,100.0,0.0,-79.0,-61.0,-100.0,-0.0
3374,2023-03-20 19:00:00,1.0,100.0,0.0,-79.0,-61.0,-97.0,26.0
3387,2023-03-21 08:00:00,1.0,100.0,0.0,-90.0,-44.0,87.0,-50.0
3388,2023-03-21 09:00:00,7.0,100.0,0.0,-90.0,-44.0,71.0,-71.0
3389,2023-03-21 10:00:00,11.0,100.0,0.0,-90.0,-44.0,50.0,-87.0
3390,2023-03-21 11:00:00,16.0,100.0,0.0,-90.0,-44.0,26.0,-97.0
3391,2023-03-21 12:00:00,24.0,100.0,0.0,-90.0,-44.0,0.0,-100.0
3392,2023-03-21 13:00:00,28.0,100.0,0.0,-90.0,-44.0,-26.0,-97.0
3393,2023-03-21 14:00:00,23.0,100.0,0.0,-90.0,-44.0,-50.0,-87.0
3394,2023-03-21 15:00:00,24.0,100.0,0.0,-90.0,-44.0,-71.0,-71.0
3395,2023-03-21 16:00:00,18.0,100.0,0.0,-90.0,-44.0,-87.0,-50.0
3396,2023-03-21 17:00:00,11.0,100.0,0.0,-90.0,-44.0,-97.0,-26.0
3397,2023-03-21 18:00:00,3.0,100.0,0.0,-90.0,-44.0,-100.0,-0.0
3398,2023-03-21 19:00:00,1.0,100.0,0.0,-90.0,-44.0,-97.0,26.0
3414,2023-03-22 11:00:00,2.0,100.0,0.0,-97.0,-25.0,26.0,-97.0
3415,2023-03-22 12:00:00,6.0,100.0,0.0,-97.0,-25.0,0.0,-100.0
3416,2023-03-22 13:00:00,8.0,100.0,0.0,-97.0,-25.0,-26.0,-97.0
3417,2023-03-22 14:00:00,13.0,100.0,0.0,-97.0,-25.0,-50.0,-87.0
3418,2023-03-22 15:00:00,9.0,100.0,0.0,-97.0,-25.0,-71.0,-71.0
3419,2023-03-22 16:00:00,7.0,100.0,0.0,-97.0,-25.0,-87.0,-50.0
3420,2023-03-22 17:00:00,6.0,100.0,0.0,-97.0,-25.0,-97.0,-26.0
3421,2023-03-22 18:00:00,3.0,100.0,0.0,-97.0,-25.0,-100.0,-0.0
3422,2023-03-22 19:00:00,1.0,100.0,0.0,-97.0,-25.0,-97.0,26.0
3435,2023-03-23 08:00:00,2.0,100.0,0.0,-100.0,-5.0,87.0,-50.0
3436,2023-03-23 09:00:00,12.0,100.0,0.0,-100.0,-5.0,71.0,-71.0
3437,2023-03-23 10:00:00,22.0,100.0,0.0,-100.0,-5.0,50.0,-87.0
3438,2023-03-23 11:00:00,28.0,100.0,0.0,-100.0,-5.0,26.0,-97.0
3439,2023-03-23 12:00:00,30.0,100.0,0.0,-100.0,-5.0,0.0,-100.0
3440,2023-03-23 13:00:00,30.0,100.0,0.0,-100.0,-5.0,-26.0,-97.0
3441,2023-03-23 14:00:00,28.0,100.0,0.0,-100.0,-5.0,-50.0,-87.0
3442,2023-03-23 15:00:00,25.0,100.0,0.0,-100.0,-5.0,-71.0,-71.0
3443,2023-03-23 16:00:00,20.0,100.0,0.0,-100.0,-5.0,-87.0,-50.0
3444,2023-03-23 17:00:00,12.0,100.0,0.0,-100.0,-5.0,-97.0,-26.0
3445,2023-03-23 18:00:00,4.0,100.0,0.0,-100.0,-5.0,-100.0,-0.0
3446,2023-03-23 19:00:00,1.0,100.0,0.0,-100.0,-5.0,-97.0,26.0
3459,2023-03-24 08:00:00,3.0,100.0,0.0,-99.0,15.0,87.0,-50.0
3460,2023-03-24 09:00:00,12.0,100.0,0.0,-99.0,15.0,71.0,-71.0
3461,2023-03-24 10:00:00,22.0,100.0,0.0,-99.0,15.0,50.0,-87.0
3462,2023-03-24 11:00:00,28.0,100.0,0.0,-99.0,15.0,26.0,-97.0
3463,2023-03-24 12:00:00,30.0,100.0,0.0,-99.0,15.0,0.0,-100.0
3464,2023-03-24 13:00:00,30.0,100.0,0.0,-99.0,15.0,-26.0,-97.0
3465,2023-03-24 14:00:00,28.0,100.0,0.0,-99.0,15.0,-50.0,-87.0
3466,2023-03-24 15:00:00,25.0,100.0,0.0,-99.0,15.0,-71.0,-71.0
3467,2023-03-24 16:00:00,19.0,100.0,0.0,-99.0,15.0,-87.0,-50.0
3468,2023-03-24 17:00:00,12.0,100.0,0.0,-99.0,15.0,-97.0,-26.0
3469,2023-03-24 18:00:00,4.0,100.0,0.0,-99.0,15.0,-100.0,-0.0
3470,2023-03-24 19:00:00,1.0,100.0,0.0,-99.0,15.0,-97.0,26.0
3483,2023-03-25 08:00:00,1.0,100.0,0.0,-94.0,35.0,87.0,-50.0
3484,2023-03-25 09:00:00,5.0,100.0,0.0,-94.0,35.0,71.0,-71.0
3485,2023-03-25 10:00:00,16.0,100.0,0.0,-94.0,35.0,50.0,-87.0
3486,2023-03-25 11:00:00,24.0,100.0,0.0,-94.0,35.0,26.0,-97.0
3487,2023-03-25 12:00:00,29.0,100.0,0.0,-94.0,35.0,0.0,-100.0
3488,2023-03-25 13:00:00,29.0,100.0,0.0,-94.0,35.0,-26.0,-97.0
3489,2023-03-25 14:00:00,28.0,100.0,0.0,-94.0,35.0,-50.0,-87.0
3490,2023-03-25 15:00:00,24.0,100.0,0.0,-94.0,35.0,-71.0,-71.0
3491,2023-03-25 16:00:00,19.0,100.0,0.0,-94.0,35.0,-87.0,-50.0
3492,2023-03-25 17:00:00,12.0,100.0,0.0,-94.0,35.0,-97.0,-26.0
3493,2023-03-25 18:00:00,4.0,100.0,0.0,-94.0,35.0,-100.0,-0.0
3494,2023-03-25 19:00:00,2.0,100.0,0.0,-94.0,35.0,-97.0,26.0
3507,2023-03-26 08:00:00,3.0,100.0,0.0,-85.0,53.0,87.0,-50.0
3508,2023-03-26 09:00:00,11.0,100.0,0.0,-85.0,53.0,71.0,-71.0
3509,2023-03-26 10:00:00,22.0,100.0,0.0,-85.0,53.0,50.0,-87.0
3510,2023-03-26 11:00:00,25.0,100.0,0.0,-85.0,53.0,26.0,-97.0
3511,2023-03-26 12:00:00,21.0,100.0,0.0,-85.0,53.0,0.0,-100.0
3512,2023-03-26 13:00:00,22.0,100.0,0.0,-85.0,53.0,-26.0,-97.0
3513,2023-03-26 14:00:00,29.0,100.0,0.0,-85.0,53.0,-50.0,-87.0
3514,2023-03-26 15:00:00,25.0,100.0,0.0,-85.0,53.0,-71.0,-71.0
3515,2023-03-26 16:00:00,19.0,100.0,0.0,-85.0,53.0,-87.0,-50.0
3516,2023-03-26 17:00:00,12.0,100.0,0.0,-85.0,53.0,-97.0,-26.0
3517,2023-03-26 18:00:00,4.0,100.0,0.0,-85.0,53.0,-100.0,-0.0
3518,2023-03-26 19:00:00,1.0,100.0,0.0,-85.0,53.0,-97.0,26.0
3531,2023-03-27 08:00:00,3.0,100.0,0.0,-73.0,69.0,87.0,-50.0
3532,2023-03-27 09:00:00,12.0,100.0,0.0,-73.0,69.0,71.0,-71.0
3533,2023-03-27 10:00:00,22.0,100.0,0.0,-73.0,69.0,50.0,-87.0
3534,2023-03-27 11:00:00,27.0,100.0,0.0,-73.0,69.0,26.0,-97.0
3535,2023-03-27 12:00:00,29.0,100.0,0.0,-73.0,69.0,0.0,-100.0
3536,2023-03-27 13:00:00,30.0,100.0,0.0,-73.0,69.0,-26.0,-97.0
3537,2023-03-27 14:00:00,27.0,100.0,0.0,-73.0,69.0,-50.0,-87.0
3538,2023-03-27 15:00:00,24.0,100.0,0.0,-73.0,69.0,-71.0,-71.0
3539,2023-03-27 16:00:00,18.0,100.0,0.0,-73.0,69.0,-87.0,-50.0
3540,2023-03-27 17:00:00,10.0,100.0,0.0,-73.0,69.0,-97.0,-26.0
3541,2023-03-27 18:00:00,5.0,100.0,0.0,-73.0,69.0,-100.0,-0.0
3542,2023-03-27 19:00:00,2.0,100.0,0.0,-73.0,69.0,-97.0,26.0
3555,2023-03-28 08:00:00,3.0,100.0,0.0,-57.0,82.0,87.0,-50.0
3556,2023-03-28 09:00:00,12.0,100.0,0.0,-57.0,82.0,71.0,-71.0
3557,2023-03-28 10:00:00,23.0,100.0,0.0,-57.0,82.0,50.0,-87.0
3558,2023-03-28 11:00:00,25.0,100.0,0.0,-57.0,82.0,26.0,-97.0
3559,2023-03-28 12:00:00,30.0,100.0,0.0,-57.0,82.0,0.0,-100.0
3560,2023-03-28 13:00:00,24.0,100.0,0.0,-57.0,82.0,-26.0,-97.0
3561,2023-03-28 14:00:00,19.0,100.0,0.0,-57.0,82.0,-50.0,-87.0
3562,2023-03-28 15:00:00,16.0,100.0,0.0,-57.0,82.0,-71.0,-71.0
3563,2023-03-28 16:00:00,15.0,100.0,0.0,-57.0,82.0,-87.0,-50.0
3564,2023-03-28 17:00:00,8.0,100.0,0.0,-57.0,82.0,-97.0,-26.0
3565,2023-03-28 18:00:00,5.0,100.0,0.0,-57.0,82.0,-100.0,-0.0
3566,2023-03-28 19:00:00,1.0,100.0,0.0,-57.0,82.0,-97.0,26.0
3580,2023-03-29 09:00:00,2.0,100.0,0.0,-39.0,92.0,71.0,-71.0
3581,2023-03-29 10:00:00,3.0,100.0,0.0,-39.0,92.0,50.0,-87.0
3582,2023-03-29 11:00:00,5.0,100.0,0.0,-39.0,92.0,26.0,-97.0
3583,2023-03-29 12:00:00,12.0,100.0,0.0,-39.0,92.0,0.0,-100.0
3584,2023-03-29 13:00:00,31.0,100.0,0.0,-39.0,92.0,-26.0,-97.0
3585,2023-03-29 14:00:00,30.0,100.0,0.0,-39.0,92.0,-50.0,-87.0
3586,2023-03-29 15:00:00,27.0,100.0,0.0,-39.0,92.0,-71.0,-71.0
3587,2023-03-29 16:00:00,20.0,100.0,0.0,-39.0,92.0,-87.0,-50.0
3588,2023-03-29 17:00:00,12.0,100.0,0.0,-39.0,92.0,-97.0,-26.0
3589,2023-03-29 18:00:00,4.0,100.0,0.0,-39.0,92.0,-100.0,-0.0
3590,2023-03-29 19:00:00,1.0,100.0,0.0,-39.0,92.0,-97.0,26.0
3603,2023-03-30 08:00:00,4.0,100.0,0.0,-20.0,98.0,87.0,-50.0
3604,2023-03-30 09:00:00,15.0,100.0,0.0,-20.0,98.0,71.0,-71.0
3605,2023-03-30 10:00:00,24.0,100.0,0.0,-20.0,98.0,50.0,-87.0
3606,2023-03-30 11:00:00,26.0,100.0,0.0,-20.0,98.0,26.0,-97.0
3607,2023-03-30 12:00:00,30.0,100.0,0.0,-20.0,98.0,0.0,-100.0
3608,2023-03-30 13:00:00,29.0,100.0,0.0,-20.0,98.0,-26.0,-97.0
3609,2023-03-30 14:00:00,25.0,100.0,0.0,-20.0,98.0,-50.0,-87.0
3610,2023-03-30 15:00:00,20.0,100.0,0.0,-20.0,98.0,-71.0,-71.0
3611,2023-03-30 16:00:00,11.0,100.0,0.0,-20.0,98.0,-87.0,-50.0
3612,2023-03-30 17:00:00,8.0,100.0,0.0,-20.0,98.0,-97.0,-26.0
3613,2023-03-30 18:00:00,4.0,100.0,0.0,-20.0,98.0,-100.0,-0.0
3614,2023-03-30 19:00:00,1.0,100.0,0.0,-20.0,98.0,-97.0,26.0
3631,2023-03-31 12:00:00,1.0,100.0,0.0,-0.0,100.0,0.0,-100.0
3632,2023-03-31 13:00:00,1.0,100.0,0.0,-0.0,100.0,-26.0,-97.0
3633,2023-03-31 14:00:00,3.0,100.0,0.0,-0.0,100.0,-50.0,-87.0
3634,2023-03-31 15:00:00,4.0,100.0,0.0,-0.0,100.0,-71.0,-71.0
3635,2023-03-31 16:00:00,5.0,100.0,0.0,-0.0,100.0,-87.0,-50.0
3636,2023-03-31 17:00:00,3.0,100.0,0.0,-0.0,100.0,-97.0,-26.0
3637,2023-03-31 18:00:00,2.0,100.0,0.0,-0.0,100.0,-100.0,-0.0
3651,2023-04-01 08:00:00,4.0,87.0,-50.0,20.0,98.0,87.0,-50.0
3652,2023-04-01 09:00:00,15.0,87.0,-50.0,20.0,98.0,71.0,-71.0
3653,2023-04-01 10:00:00,23.0,87.0,-50.0,20.0,98.0,50.0,-87.0
3654,2023-04-01 11:00:00,27.0,87.0,-50.0,20.0,98.0,26.0,-97.0
3655,2023-04-01 12:00:00,31.0,87.0,-50.0,20.0,98.0,0.0,-100.0
3656,2023-04-01 13:00:00,31.0,87.0,-50.0,20.0,98.0,-26.0,-97.0
3657,2023-04-01 14:00:00,30.0,87.0,-50.0,20.0,98.0,-50.0,-87.0
3658,2023-04-01 15:00:00,26.0,87.0,-50.0,20.0,98.0,-71.0,-71.0
3659,2023-04-01 16:00:00,20.0,87.0,-50.0,20.0,98.0,-87.0,-50.0
3660,2023-04-01 17:00:00,13.0,87.0,-50.0,20.0,98.0,-97.0,-26.0
3661,2023-04-01 18:00:00,4.0,87.0,-50.0,20.0,98.0,-100.0,-0.0
3662,2023-04-01 19:00:00,1.0,87.0,-50.0,20.0,98.0,-97.0,26.0
3675,2023-04-02 08:00:00,3.0,87.0,-50.0,39.0,92.0,87.0,-50.0
3676,2023-04-02 09:00:00,3.0,87.0,-50.0,39.0,92.0,71.0,-71.0
3677,2023-04-02 10:00:00,5.0,87.0,-50.0,39.0,92.0,50.0,-87.0
3678,2023-04-02 11:00:00,1.0,87.0,-50.0,39.0,92.0,26.0,-97.0
3679,2023-04-02 12:00:00,1.0,87.0,-50.0,39.0,92.0,0.0,-100.0
3680,2023-04-02 13:00:00,14.0,87.0,-50.0,39.0,92.0,-26.0,-97.0
3681,2023-04-02 14:00:00,26.0,87.0,-50.0,39.0,92.0,-50.0,-87.0
3682,2023-04-02 15:00:00,22.0,87.0,-50.0,39.0,92.0,-71.0,-71.0
3683,2023-04-02 16:00:00,17.0,87.0,-50.0,39.0,92.0,-87.0,-50.0
3684,2023-04-02 17:00:00,13.0,87.0,-50.0,39.0,92.0,-97.0,-26.0
3685,2023-04-02 18:00:00,6.0,87.0,-50.0,39.0,92.0,-100.0,-0.0
3686,2023-04-02 19:00:00,2.0,87.0,-50.0,39.0,92.0,-97.0,26.0
3699,2023-04-03 08:00:00,5.0,87.0,-50.0,57.0,82.0,87.0,-50.0
3700,2023-04-03 09:00:00,11.0,87.0,-50.0,57.0,82.0,71.0,-71.0
3701,2023-04-03 10:00:00,16.0,87.0,-50.0,57.0,82.0,50.0,-87.0
3702,2023-04-03 11:00:00,14.0,87.0,-50.0,57.0,82.0,26.0,-97.0
3703,2023-04-03 12:00:00,9.0,87.0,-50.0,57.0,82.0,0.0,-100.0
3704,2023-04-03 13:00:00,16.0,87.0,-50.0,57.0,82.0,-26.0,-97.0
3705,2023-04-03 14:00:00,18.0,87.0,-50.0,57.0,82.0,-50.0,-87.0
3706,2023-04-03 15:00:00,11.0,87.0,-50.0,57.0,82.0,-71.0,-71.0
3707,2023-04-03 16:00:00,11.0,87.0,-50.0,57.0,82.0,-87.0,-50.0
3708,2023-04-03 17:00:00,5.0,87.0,-50.0,57.0,82.0,-97.0,-26.0
3709,2023-04-03 18:00:00,2.0,87.0,-50.0,57.0,82.0,-100.0,-0.0
3710,2023-04-03 19:00:00,1.0,87.0,-50.0,57.0,82.0,-97.0,26.0
3723,2023-04-04 08:00:00,1.0,87.0,-50.0,73.0,69.0,87.0,-50.0
3724,2023-04-04 09:00:00,3.0,87.0,-50.0,73.0,69.0,71.0,-71.0
3725,2023-04-04 10:00:00,3.0,87.0,-50.0,73.0,69.0,50.0,-87.0
3726,2023-04-04 11:00:00,4.0,87.0,-50.0,73.0,69.0,26.0,-97.0
3727,2023-04-04 12:00:00,8.0,87.0,-50.0,73.0,69.0,0.0,-100.0
3728,2023-04-04 13:00:00,10.0,87.0,-50.0,73.0,69.0,-26.0,-97.0
3729,2023-04-04 14:00:00,7.0,87.0,-50.0,73.0,69.0,-50.0,-87.0
3730,2023-04-04 15:00:00,5.0,87.0,-50.0,73.0,69.0,-71.0,-71.0
3731,2023-04-04 16:00:00,3.0,87.0,-50.0,73.0,69.0,-87.0,-50.0
3732,2023-04-04 17:00:00,2.0,87.0,-50.0,73.0,69.0,-97.0,-26.0
3733,2023-04-04 18:00:00,1.0,87.0,-50.0,73.0,69.0,-100.0,-0.0
3748,2023-04-05 09:00:00,1.0,87.0,-50.0,85.0,53.0,71.0,-71.0
3749,2023-04-05 10:00:00,2.0,87.0,-50.0,85.0,53.0,50.0,-87.0
3750,2023-04-05 11:00:00,3.0,87.0,-50.0,85.0,53.0,26.0,-97.0
3751,2023-04-05 12:00:00,4.0,87.0,-50.0,85.0,53.0,0.0,-100.0
3752,2023-04-05 13:00:00,13.0,87.0,-50.0,85.0,53.0,-26.0,-97.0
3753,2023-04-05 14:00:00,21.0,87.0,-50.0,85.0,53.0,-50.0,-87.0
3754,2023-04-05 15:00:00,14.0,87.0,-50.0,85.0,53.0,-71.0,-71.0
3755,2023-04-05 16:00:00,11.0,87.0,-50.0,85.0,53.0,-87.0,-50.0
3756,2023-04-05 17:00:00,7.0,87.0,-50.0,85.0,53.0,-97.0,-26.0
3757,2023-04-05 18:00:00,5.0,87.0,-50.0,85.0,53.0,-100.0,-0.0
3758,2023-04-05 19:00:00,2.0,87.0,-50.0,85.0,53.0,-97.0,26.0
3771,2023-04-06 08:00:00,1.0,87.0,-50.0,94.0,35.0,87.0,-50.0
3772,2023-04-06 09:00:00,1.0,87.0,-50.0,94.0,35.0,71.0,-71.0
3773,2023-04-06 10:00:00,2.0,87.0,-50.0,94.0,35.0,50.0,-87.0
3774,2023-04-06 11:00:00,4.0,87.0,-50.0,94.0,35.0,26.0,-97.0
3775,2023-04-06 12:00:00,19.0,87.0,-50.0,94.0,35.0,0.0,-100.0
3776,2023-04-06 13:00:00,23.0,87.0,-50.0,94.0,35.0,-26.0,-97.0
3777,2023-04-06 14:00:00,24.0,87.0,-50.0,94.0,35.0,-50.0,-87.0
3778,2023-04-06 15:00:00,26.0,87.0,-50.0,94.0,35.0,-71.0,-71.0
3779,2023-04-06 16:00:00,21.0,87.0,-50.0,94.0,35.0,-87.0,-50.0
3780,2023-04-06 17:00:00,13.0,87.0,-50.0,94.0,35.0,-97.0,-26.0
3781,2023-04-06 18:00:00,5.0,87.0,-50.0,94.0,35.0,-100.0,-0.0
3782,2023-04-06 19:00:00,2.0,87.0,-50.0,94.0,35.0,-97.0,26.0
3795,2023-04-07 08:00:00,6.0,87.0,-50.0,99.0,15.0,87.0,-50.0
3796,2023-04-07 09:00:00,17.0,87.0,-50.0,99.0,15.0,71.0,-71.0
3797,2023-04-07 10:00:00,25.0,87.0,-50.0,99.0,15.0,50.0,-87.0
3798,2023-04-07 11:00:00,29.0,87.0,-50.0,99.0,15.0,26.0,-97.0
3799,2023-04-07 12:00:00,31.0,87.0,-50.0,99.0,15.0,0.0,-100.0
3800,2023-04-07 13:00:00,31.0,87.0,-50.0,99.0,15.0,-26.0,-97.0
3801,2023-04-07 14:00:00,29.0,87.0,-50.0,99.0,15.0,-50.0,-87.0
3802,2023-04-07 15:00:00,26.0,87.0,-50.0,99.0,15.0,-71.0,-71.0
3803,2023-04-07 16:00:00,20.0,87.0,-50.0,99.0,15.0,-87.0,-50.0
3804,2023-04-07 17:00:00,13.0,87.0,-50.0,99.0,15.0,-97.0,-26.0
3805,2023-04-07 18:00:00,5.0,87.0,-50.0,99.0,15.0,-100.0,-0.0
3806,2023-04-07 19:00:00,2.0,87.0,-50.0,99.0,15.0,-97.0,26.0
3819,2023-04-08 08:00:00,5.0,87.0,-50.0,100.0,-5.0,87.0,-50.0
3820,2023-04-08 09:00:00,9.0,87.0,-50.0,100.0,-5.0,71.0,-71.0
3821,2023-04-08 10:00:00,21.0,87.0,-50.0,100.0,-5.0,50.0,-87.0
3822,2023-04-08 11:00:00,27.0,87.0,-50.0,100.0,-5.0,26.0,-97.0
3823,2023-04-08 12:00:00,31.0,87.0,-50.0,100.0,-5.0,0.0,-100.0
3824,2023-04-08 13:00:00,31.0,87.0,-50.0,100.0,-5.0,-26.0,-97.0
3825,2023-04-08 14:00:00,29.0,87.0,-50.0,100.0,-5.0,-50.0,-87.0
3826,2023-04-08 15:00:00,26.0,87.0,-50.0,100.0,-5.0,-71.0,-71.0
3827,2023-04-08 16:00:00,20.0,87.0,-50.0,100.0,-5.0,-87.0,-50.0
3828,2023-04-08 17:00:00,12.0,87.0,-50.0,100.0,-5.0,-97.0,-26.0
3829,2023-04-08 18:00:00,5.0,87.0,-50.0,100.0,-5.0,-100.0,-0.0
3830,2023-04-08 19:00:00,1.0,87.0,-50.0,100.0,-5.0,-97.0,26.0
3843,2023-04-09 08:00:00,2.0,87.0,-50.0,97.0,-25.0,87.0,-50.0
3844,2023-04-09 09:00:00,6.0,87.0,-50.0,97.0,-25.0,71.0,-71.0
3845,2023-04-09 10:00:00,10.0,87.0,-50.0,97.0,-25.0,50.0,-87.0
3846,2023-04-09 11:00:00,17.0,87.0,-50.0,97.0,-25.0,26.0,-97.0
3847,2023-04-09 12:00:00,19.0,87.0,-50.0,97.0,-25.0,0.0,-100.0
3848,2023-04-09 13:00:00,28.0,87.0,-50.0,97.0,-25.0,-26.0,-97.0
3849,2023-04-09 14:00:00,24.0,87.0,-50.0,97.0,-25.0,-50.0,-87.0
3850,2023-04-09 15:00:00,16.0,87.0,-50.0,97.0,-25.0,-71.0,-71.0
3851,2023-04-09 16:00:00,9.0,87.0,-50.0,97.0,-25.0,-87.0,-50.0
3852,2023-04-09 17:00:00,10.0,87.0,-50.0,97.0,-25.0,-97.0,-26.0
3853,2023-04-09 18:00:00,5.0,87.0,-50.0,97.0,-25.0,-100.0,-0.0
3854,2023-04-09 19:00:00,2.0,87.0,-50.0,97.0,-25.0,-97.0,26.0
3867,2023-04-10 08:00:00,6.0,87.0,-50.0,90.0,-44.0,87.0,-50.0
3868,2023-04-10 09:00:00,15.0,87.0,-50.0,90.0,-44.0,71.0,-71.0
3869,2023-04-10 10:00:00,23.0,87.0,-50.0,90.0,-44.0,50.0,-87.0
3870,2023-04-10 11:00:00,27.0,87.0,-50.0,90.0,-44.0,26.0,-97.0
3871,2023-04-10 12:00:00,29.0,87.0,-50.0,90.0,-44.0,0.0,-100.0
3872,2023-04-10 13:00:00,29.0,87.0,-50.0,90.0,-44.0,-26.0,-97.0
3873,2023-04-10 14:00:00,27.0,87.0,-50.0,90.0,-44.0,-50.0,-87.0
3874,2023-04-10 15:00:00,23.0,87.0,-50.0,90.0,-44.0,-71.0,-71.0
3875,2023-04-10 16:00:00,16.0,87.0,-50.0,90.0,-44.0,-87.0,-50.0
3876,2023-04-10 17:00:00,11.0,87.0,-50.0,90.0,-44.0,-97.0,-26.0
3877,2023-04-10 18:00:00,5.0,87.0,-50.0,90.0,-44.0,-100.0,-0.0
3878,2023-04-10 19:00:00,2.0,87.0,-50.0,90.0,-44.0,-97.0,26.0
3891,2023-04-11 08:00:00,3.0,87.0,-50.0,79.0,-61.0,87.0,-50.0
3892,2023-04-11 09:00:00,6.0,87.0,-50.0,79.0,-61.0,71.0,-71.0
3893,2023-04-11 10:00:00,17.0,87.0,-50.0,79.0,-61.0,50.0,-87.0
3894,2023-04-11 11:00:00,18.0,87.0,-50.0,79.0,-61.0,26.0,-97.0
3895,2023-04-11 12:00:00,23.0,87.0,-50.0,79.0,-61.0,0.0,-100.0
3896,2023-04-11 13:00:00,26.0,87.0,-50.0,79.0,-61.0,-26.0,-97.0
3897,2023-04-11 14:00:00,23.0,87.0,-50.0,79.0,-61.0,-50.0,-87.0
3898,2023-04-11 15:00:00,22.0,87.0,-50.0,79.0,-61.0,-71.0,-71.0
3899,2023-04-11 16:00:00,18.0,87.0,-50.0,79.0,-61.0,-87.0,-50.0
3900,2023-04-11 17:00:00,11.0,87.0,-50.0,79.0,-61.0,-97.0,-26.0
3901,2023-04-11 18:00:00,4.0,87.0,-50.0,79.0,-61.0,-100.0,-0.0
3902,2023-04-11 19:00:00,1.0,87.0,-50.0,79.0,-61.0,-97.0,26.0
3915,2023-04-12 08:00:00,7.0,87.0,-50.0,65.0,-76.0,87.0,-50.0
3916,2023-04-12 09:00:00,16.0,87.0,-50.0,65.0,-76.0,71.0,-71.0
3917,2023-04-12 10:00:00,23.0,87.0,-50.0,65.0,-76.0,50.0,-87.0
3918,2023-04-12 11:00:00,27.0,87.0,-50.0,65.0,-76.0,26.0,-97.0
3919,2023-04-12 12:00:00,29.0,87.0,-50.0,65.0,-76.0,0.0,-100.0
3920,2023-04-12 13:00:00,29.0,87.0,-50.0,65.0,-76.0,-26.0,-97.0
3921,2023-04-12 14:00:00,27.0,87.0,-50.0,65.0,-76.0,-50.0,-87.0
3922,2023-04-12 15:00:00,24.0,87.0,-50.0,65.0,-76.0,-71.0,-71.0
3923,2023-04-12 16:00:00,18.0,87.0,-50.0,65.0,-76.0,-87.0,-50.0
3924,2023-04-12 17:00:00,11.0,87.0,-50.0,65.0,-76.0,-97.0,-26.0
3925,2023-04-12 18:00:00,4.0,87.0,-50.0,65.0,-76.0,-100.0,-0.0
3926,2023-04-12 19:00:00,1.0,87.0,-50.0,65.0,-76.0,-97.0,26.0
3939,2023-04-13 08:00:00,6.0,87.0,-50.0,49.0,-87.0,87.0,-50.0
3940,2023-04-13 09:00:00,15.0,87.0,-50.0,49.0,-87.0,71.0,-71.0
3941,2023-04-13 10:00:00,22.0,87.0,-50.0,49.0,-87.0,50.0,-87.0
3942,2023-04-13 11:00:00,27.0,87.0,-50.0,49.0,-87.0,26.0,-97.0
